issueCount,codingDeliverablesHoursTotal,teamDistribution,standardDeviationCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,helpHoursTotal,nonCodingDeliverablesHoursStandardDeviation,commitMessageLengthStandardDeviation,nonCodingDeliverablesHoursTotal,averageNonCodingDeliverablesHoursAverageByStudent,teamMemberResponseCount,lateIssueCount,averageUniqueCommitMessagePercentByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,commitCount,standardDeviationCommitCountByWeek,standardDeviationMeetingHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageCommitCountByStudent,standardDeviationHelpHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByWeek,standardDeviationCommitMessageLengthTotalByWeek,standardDeviationInPersonMeetingHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,teamMemberCount,averageInPersonMeetingHoursTotalByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,inPersonMeetingHoursStandardDeviation,averageMeetingHoursTotalByStudent,standardDeviationUniqueCommitMessagePercentByWeek,standardDeviationResponsesByWeek,averageHelpHoursTotalByStudent,inPersonMeetingHoursAverage,averageCommitMessageLengthTotalByWeek,averageCodingDeliverablesHoursAverageByStudent,meetingHoursAverage,meetingHoursTotal,averageMeetingHoursAverageByWeek,averageMeetingHoursAverageByStudent,averageMeetingHoursTotalByWeek,averageResponsesByStudent,averageHelpHoursTotalByWeek,codingDeliverablesHoursStandardDeviation,teamLeadGender,commitMessageLengthAverage,averageCodingDeliverablesHoursTotalByWeek,meetingHoursStandardDeviation,commitMessageLengthTotal,standardDeviationMeetingHoursTotalByStudent,helpHoursAverage,standardDeviationMeetingHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationResponsesByStudent,standardDeviationHelpHoursAverageByWeek,averageHelpHoursAverageByWeek,femaleTeamMembersPercent,standardDeviationMeetingHoursAverageByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageNonCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByWeek,uniqueCommitMessagePercent,nonCodingDeliverablesHoursAverage,inPersonMeetingHoursTotal,onTimeIssueCount,averageCommitCountByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,codingDeliverablesHoursAverage,averageInPersonMeetingHoursAverageByStudent,averageResponsesByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessageCountByWeek,averageInPersonMeetingHoursTotalByWeek,averageHelpHoursAverageByStudent,helpHoursStandardDeviation,standardDeviationCommitCountByStudent,uniqueCommitMessageCount,averageCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,SE Process grade
2,464.428572,0,43.099608,6.643625,1.63125,81.5,1.574258,81.300269,74.85714300000002,1.797279,41,2,0.78991667,8.999996000000003,1.183873,260,33.129376,1.335866,5.447565,37.1429,1.522399,7.410591,1319.404369,0.405797,0.8273889999999999,7,10.908163,10.816714,1.631231,14.704082,0.141304,2.420615,11.642857,1.862369,2314.3333,10.482993,2.510453,102.928572,2.2339290000000003,2.560884,12.866071,5.8571,10.1875,14.771631,0,53.4077,58.053571,1.871544,13886,3.2711360000000003,1.987805,9.927572,1.597321,0.638877,0.888546,1.654464,0.1429,0.72739,26.2857,2.370468,10.693878,10.058929,0.6885,1.825784,76.35714300000002,0,43.3333,0.748212,11.327526,1.87517,5.125,20.212757,30.3333,9.544643,2.068367,2.086257,33.112055,179,66.346939,9.357143,8.832117,77.39975600000002,7.589409,1
3,182.571429,0,16.226985,5.429386,2.0789150000000003,70.35714300000001,2.135976,22.712575,87.214286,1.865343,48,1,0.76221667,7.143119,1.286102,220,18.891503,1.155666,7.985578999999999,36.6667,0.577109,1.771482,715.274636,0.457318,1.334444,7,13.336735,2.963131,1.800577,18.714286,0.144718,2.44949,10.05102,1.94494,1185.8333,3.83965,2.729167,131.000001,3.014746,2.677114,16.375,6.8571,8.794642999999999,4.0662910000000005,0,32.3409,22.821429,4.666992,7115,8.43566,1.465774,6.9535399999999985,1.7927400000000002,0.832993,0.6479520000000001,1.40963,0.1429,1.004744,29.5,4.181508,12.459184,3.637812,0.8,1.816964,93.357143,2,36.6667,0.667899,3.803571,1.924623,6.0,17.726314000000006,30.3333,11.669643,1.45973,1.146733,49.15508300000001,176,26.081633,10.901786,5.213483,19.231573,4.127825,0
2,193.285715,0,16.734486999999998,5.392,2.870833,125.28571399999998,1.332989,42.515363,67.57142900000001,1.520894,44,2,0.79361667,11.322597,1.786723,173,14.926673,2.442453,5.334774,28.8333,3.43456,3.244846,1378.378123,1.393202,0.8403309999999999,7,18.632653,3.740669,4.3827120000000015,25.22449,0.226125,1.5,17.897959,2.964286,1589.5,4.8250730000000015,4.012987,176.571429,3.920238,4.183916,22.071429,6.2857,15.660714000000002,6.149985,0,55.1272,24.160714,5.03336,9537,11.717485,2.847403,13.818614000000002,1.417857,1.030158,2.171838,2.78631,0.1429,2.258677,21.5,9.159697,9.653061,4.344643,0.7283,1.535714,130.428572,0,28.8333,0.8447040000000001,4.392857,3.012634,5.5,11.396881,21.6667,16.303570999999998,3.286686,5.445969,27.667169,126,27.612245,8.446429,11.678722,18.210258,14.226554,1
2,127.142857,0,11.009736,3.130862,1.869494,22.571429,1.498356,152.384084,34.857143,0.964286,37,0,0.85963333,7.914436999999999,1.473243,118,10.826921,1.463508,3.505745,19.6667,0.6961510000000001,2.608851,1376.414596,0.481319,0.543343,6,12.392857,2.570306,1.922817,13.059524,0.220704,0.992157,3.7619050000000014,2.009653,1845.1667,3.693906,2.117761,78.35714300000002,1.963244,2.086451,9.794643,6.1667,2.821429,4.41075,0,93.822,15.892857,1.9186330000000005,11071,3.953474,0.610039,8.052557,0.93378,1.067187,0.244749,0.604762,0.1667,0.467338,16.5,3.668154,5.809524,3.417113,0.8220000000000001,0.942085,74.35714300000002,2,19.6667,0.733009,3.436293,1.990618,4.625,9.706813,16.3333,9.294643,0.642857,1.177461,12.931443,97,21.190476,4.357143,1.485903,12.804566,3.789232,1
1,204.857143,0,17.581697,4.612538,2.647619,31.5,1.535521,54.517123,59.428572,1.452187,44,1,0.7511,12.636802,1.68162,309,46.093203,1.84214,2.900545,44.1429,0.382656,2.343946,2240.122944,0.729853,0.676711,7,18.693878,3.420432,2.331512,20.795918,0.215674,1.322876,4.5,2.974026,3052.8333,4.987099,3.308442,145.571429,2.944048,3.432289,18.196429,6.2857,3.9375,5.351054,0,59.2783,25.607143,2.23098,18317,1.767634,0.715909,13.502822,1.297619,1.160577,0.320346,0.675595,0.1429,0.743958,27.5714,3.536918,8.489796,4.171429,0.6149,1.350649,130.85714299999998,0,51.5,0.784049,4.655844,3.062901,5.5,20.998016,32.5,16.357143,0.741254,0.726562,19.36439,190,29.265306,7.428571000000002,2.25239,17.466573999999998,2.37731,1
1,221.285715,0,12.328194,5.182388,4.7083330000000005,110.71428600000002,2.055328,32.67282,78.85714300000002,2.021259,40,1,0.84946667,12.076486,2.314451,196,21.320309,3.470015,8.212319,39.2,2.322877,2.732122,776.196872,1.305511,1.2464959999999998,6,31.119048,2.023985,2.970585,36.5,0.108685,2.0,18.452381,4.667857,1321.5,5.5301870000000015,5.475,219.000001,5.562996,5.474915,27.375,6.6667,13.839285999999998,4.660405,0,40.4541,27.660714,5.114685,7929,16.428520000000002,2.767857,16.400743,1.956349,0.745356,2.888003,2.8511900000000003,0.1667,2.312226,33.2,9.506681,13.142857,5.78373,0.8469,1.971429,186.714286,0,32.6667,0.752173,5.532143,4.666525,5.0,19.568257,28.5,23.339286,2.796485,4.487761,16.916264,166,36.88095300000001,9.857143,11.79814,14.545592999999998,15.42271,1
2,176.0,0,14.962538,3.098497,1.271131,44.785714,0.8794709999999999,6.493073000000001,35.071428999999995,0.957681,35,1,0.83333333,5.674386,1.140471,5,0.471405,0.589805,2.668287,5.0,0.937436,2.698986,5.249339,0.973536,0.413311,6,8.071429,1.90442,2.033194,9.386905,0.235702,1.57619,7.464286,1.383673,34.6667,4.878175,1.609184,56.321429,1.542262,1.569104,7.0401789999999975,5.8333,5.598214,3.675179,0,20.8,22.0,0.859699,104,4.398729,1.279592,3.319001,0.899107,1.067187,0.83194,1.196577,0.1667,0.602945,4.0,6.136625,5.845238,4.486905,0.8,1.002041,48.428572,1,1.6667,0.462986,5.028571,1.279819,4.375,0.471405,1.3333,6.053571,1.250113,1.7136900000000002,0.0,4,29.333333000000003,4.383929,4.5934089999999985,14.741691,5.492071,1
3,109.71428600000002,1,9.646134,2.41162,2.721088,33.142857,0.998268,43.91619,32.142857,1.936508,17,2,0.82556667,2.55518,0.5701109999999999,110,11.953614,0.713654,3.157972,22.0,0.600322,3.240513,567.550487,1.120875,0.50744,3,15.904762,4.8421059999999985,1.277974,17.619048,0.166547,0.728431,11.047619,2.806723,797.6667,5.599206,3.109244,52.85714300000001,3.146259,2.849206,7.5510199999999985,5.6667,4.734694,6.278981,1,43.5091,15.673469,1.515776,4786,9.641417,1.94958,2.53653,1.829932,1.247219,0.633074,1.901361,0.3333,1.317986,16.8,8.800381,10.714286,6.12585,0.7455,1.890756,47.714286,1,18.3333,0.693394,6.453782,2.563492,2.4286,9.136313,14.1667,6.816327,1.884921,1.028992,22.30695,82,36.571429,4.591837,2.21633,35.835414,4.598629,1
2,22.7,1,3.351326,1.41028,1.215278,10.1,0.797259,125.004081,14.9,0.998889,15,2,0.91513333,3.656235,1.192768,107,16.466296,1.81085,1.673984,21.4,0.213125,1.0128620000000002,1610.103378,0.278997,0.298147,4,6.166667,0.673555,1.195361,12.0,0.089145,1.258306,3.366667,1.233333,1388.6667,1.407778,2.4,36.0,2.548611,2.377778,6.0,5.0,1.6833330000000002,1.631305,0,77.8692,3.783333,1.635033,8332,2.828427,0.673333,4.518481,1.047917,0.816497,0.76103,0.8,0.0,0.32810700000000004,18.2,1.312335,4.966667,1.634722,0.8411,0.993333,18.5,0,17.8333,0.384628,1.513333,1.255556,2.5,12.746459,15.1667,3.083333,0.706667,1.071116,8.708616000000001,90,7.566667,2.483333,2.041582,4.680693,0.449691,0
1,31.571429,1,3.138083,1.681647,1.5323129999999998,10.642857,1.610413,28.024025,17.392857,1.189683,14,0,0.63041667,1.741224,1.583119,177,19.362765,2.052838,3.183227,44.25,0.47556,1.553636,278.163022,0.555442,0.392197,4,5.595238,2.145009,1.599187,7.154762,0.233519,0.534522,3.547619,1.19898,575.0,2.731746,1.5331629999999998,21.464286,1.961735,1.589683,3.066327,4.6667,1.520408,2.684042,0,19.4915,4.510204,2.185075,3450,4.383443,0.760204,2.72383,1.313776,1.247219,0.920434,0.903061,0.25,0.84293,21.75,3.356552,5.797619,2.469388,0.4915,1.242347,16.785714000000002,1,29.5,0.8800020000000001,2.255102,1.206349,2.0,9.893881,15.3333,2.397959,0.7634920000000001,1.3039379999999998,41.384629,87,10.52381,2.484694,1.620169,5.763282,2.739441,0
1,95.285715,1,7.568036999999999,3.796985,2.6875,27.857143,2.457641,67.318324,64.285715,3.188209,20,1,0.89588333,4.343913,1.31995,84,7.527727,1.825882,7.276839,16.8,0.781738,2.926113,266.640832,0.264695,0.957056,4,18.619048,2.51283,1.824144,26.952381,0.168698,0.866025,9.285714,2.792857,757.0,4.77551,4.042857,80.85714300000002,3.834821,4.0328800000000005,10.107143,6.6667,3.482143,7.003392,0,54.0714,11.910714,2.333988,4542,3.207842,1.392857,6.5171480000000015,3.092262,0.471405,0.347052,1.34375,0.0,0.265543,14.4,1.634381,21.428572,5.0744050000000005,0.8452,3.214286,55.85714300000001,0,14.0,1.264117,4.764286,2.802721,2.5,6.608076,12.0,6.982142999999999,1.437642,1.319091,14.620534,71,31.761905,8.035714,1.6674209999999998,17.59883,4.62616,0
1,167.0,0,16.364766,5.831195,3.792857,58.785714,1.958306,56.997108,59.85714300000001,1.850794,32,0,0.92063333,9.995379,1.765887,337,31.163101,1.971577,6.949486,56.1667,1.310458,2.556076,2363.54724,0.724591,1.341206,7,20.309524,2.1459200000000003,2.7554990000000004,23.142857,0.139302,1.598611,9.797619,3.808036,4116.6667,5.098413,4.339286,138.85714299999998,4.394444,4.249206,23.142857,5.3333,9.797619,4.341726,0,73.2938,27.833333000000003,3.221025,24700,7.956942,1.837054,11.341334,1.757937,0.471405,0.7697579999999999,1.802778,0.1429,1.067321,53.3333,5.756639,9.97619,5.009524,0.9466,1.870536,121.857143,1,56.1667,0.756731,5.21875,3.749206,5.3333,31.700421,53.5,20.309524,1.868254,1.753275,42.756741,319,27.833333000000003,9.97619,5.198675,13.312675,6.42651,1
2,49.285714,0,4.173735,1.44671,1.863492,15.785714000000002,0.956243,331.837124,27.571429,0.967143,25,0,0.6629,3.073643,0.621472,47,11.497282,0.646728,4.950861,11.75,0.571805,0.667792,1468.700169,0.69438,0.807103,5,9.171429,0.90797,1.0322790000000002,10.857143,0.21575300000000008,1.213352,3.157143,1.834286,2064.25,2.114286,2.1714290000000003,54.285714,2.2063490000000003,2.099524,9.047619,5.0,2.630952,1.561538,0,175.6809,8.214286,1.175755,8257,5.843538,0.631429,3.445066,1.18631,0.8944270000000001,0.199955,0.666071,0.2,0.912911,6.5,3.954228,5.514286,1.911905,0.5319,1.102857,45.857143,2,11.75,0.428921,1.971429,1.818571,4.1667,4.821825,6.5,7.642857000000001,0.564286,0.703136,6.299802,25,9.857143,4.595238,0.780738,2.672612,3.223764,1
2,56.785714,0,5.62259,1.412057,1.382143,20.857143,1.139122,74.066386,42.357143,1.694286,25,0,0.8961,2.528298,0.456356,70,14.510533,0.493873,3.940786,14.0,0.310576,0.863401,681.1124269999998,0.5373100000000001,0.788157,5,6.542857,0.264652,0.983056,6.871428999999999,0.179492,1.462494,4.171429,1.308571,544.1667,2.271429,1.374286,34.357143,1.441071,1.374286,5.72619,5.0,3.4761900000000003,1.573023,1,46.6429,9.464286,0.811419,3265,1.587194,0.8342860000000001,2.842048,2.003571,0.0,0.16203199999999998,0.8535709999999999,0.2,0.317439,12.6,2.68655,8.471428999999999,2.21369,0.8857,1.694286,32.714286,2,11.6667,0.895926,2.271429,1.308571,4.1667,13.969212,10.8333,5.452381,0.8342860000000001,0.587878,20.755722,62,11.357143,7.0595240000000015,1.394027,1.323261,1.552878,0
3,74.57142900000002,0,7.361494,3.980167,1.643878,24.142857,1.186711,29.02286,43.428572,1.773265,26,1,0.93435,5.335866,0.989341,157,11.880189,0.918791,2.68693,31.4,0.192048,1.2610370000000002,390.761116,1.277845,0.704969,5,9.885714,1.54,1.839732,10.342857,0.08786000000000001,1.577909,4.828571,1.901099,1007.5,2.907959,1.989011,51.714286,1.7088439999999998,2.142245,7.387755,5.2,3.44898,2.463941,1,38.5032,10.653061,1.752429,6045,4.209416,0.928571,5.245414,1.431973,0.979796,0.247562,0.913435,0.6,1.237514,28.8,4.442283,8.685714,2.618027,0.9172,1.67033,49.428572,2,26.1667,0.6531279999999999,2.868132,2.054082,3.7143,10.785793,24.0,7.061225,0.903265,0.4985189999999999,25.136428,144,14.914286,6.204082,1.957535,7.730987,1.972567,1
1,27.071429,0,3.78353,1.356466,1.271429,11.785714,0.955824,45.699888,22.0,0.88,25,0,0.87408,1.977424,0.395485,174,29.869048,0.45607,3.352002,34.8,0.247766,0.756706,2343.78895,0.234216,0.6704,5,6.357143,1.072491,0.703136,7.0,0.132551,0.0,2.357143,1.271429,2174.6,1.082857,1.4,35.0,1.4,1.4,7.0,5.0,2.357143,1.549193,1,62.4885,5.414286,0.6997140000000001,10873,1.268134,0.471429,2.280351,0.88,0.0,0.29540700000000003,0.471429,0.2,0.253627,32.2,1.17108,4.4,1.082857,0.9253,0.88,31.785714,1,34.8,0.271293,1.082857,1.271429,5.0,29.763064,32.4,6.357143,0.471429,0.616441,27.235271,161,5.414286,4.4,1.477035,5.3624550000000015,1.238828,1
3,136.78571399999998,0,12.686327,2.890774,3.680952,53.785714,1.535586,38.747457,48.714286,1.742857,27,0,0.91103333,3.379275,0.426536,186,6.429101,0.814854,5.73329,37.2,0.486725,2.387991,526.2038309999998,0.6783399999999999,0.895431,5,20.028571,2.531942,1.149342,24.371429,0.081559,0.5,10.757143,3.708995,1377.8333,5.209524,4.513228,121.857143,4.427381,4.486667,20.309524,5.4,8.964286,4.331196,0,44.4462,22.797619,1.906418,8267,8.539154,1.992063,5.79433,1.808929,0.489898,0.696463,1.924405,0.0,1.323108,33.8,4.380989,9.742857,4.907738,0.9086,1.804233,100.142857,3,31.0,0.608017,5.066138,3.709524,4.5,6.774133999999999,28.3333,16.690476,2.0295240000000003,1.381337,32.817069000000004,169,27.357143,8.119048,3.976921,11.742301,2.00896,0
3,44.785714,0,6.331908,2.83405,2.570952,10.857143,1.357613,32.491938,16.642857,1.223214,14,1,0.91455,3.244587,0.35341,84,6.8799220000000005,0.619967,1.0860610000000002,16.8,0.17086500000000002,1.601441,429.902476,0.274068,0.358467,6,8.321429,0.702487,0.8112729999999999,9.696429,0.090106,1.6,2.714286,2.377551,618.1667,3.227679,2.770408,38.785715,2.924286,2.794643,7.757142999999999,3.5,2.1714290000000003,1.7889259999999998,0,44.1548,8.957142999999997,1.0767719999999998,3709,1.839459,0.77551,3.990192,0.89881,0.5,0.14041099999999998,0.83619,0.0,0.568281,15.0,1.896223,4.160714,3.687619,0.8929,1.188776,33.285715,2,14.0,0.8663040000000001,3.19898,2.357143,2.8,5.7662809999999975,12.5,6.657143,0.785714,0.515079,8.158431,75,11.196429,3.328571,1.147846,2.595805,0.63084,0
4,56.214286,0,5.961906,4.816002,3.702381,14.571429,3.006659,66.446152,21.714286,2.449405,10,0,0.71331667,3.488319,1.432287,145,17.572864000000006,1.114225,4.3670849999999986,29.0,0.406291,2.364173,1059.207474,1.223746,1.820268,4,8.642857000000001,2.959782,2.227106,10.785714,0.116105,1.118034,3.642857,3.457143,1365.8333,6.315476,4.314286,43.142858,4.238095,4.5833330000000005,10.785714,2.5,3.642857,4.118556,1,56.5172,14.053572,3.974921,8195,6.635172,1.457143,5.063374,2.232143,1.118034,0.455532,1.598214,0.25,3.3497260000000004,20.0,3.454515,5.428571,5.83631,0.6897,2.1714290000000003,34.571428999999995,4,24.1667,2.517984,5.621429,3.6011910000000005,2.5,11.866152,16.8333,8.642857000000001,1.291667,0.489898,31.534109,100,14.053572,5.428571,1.472538,6.065412,2.438007,0
1,72.94285699999998,0,5.538897,2.291065,1.383333,18.642857,0.976085,21.733288,27.142857,1.211429,23,0,0.8994,1.536229,0.244949,192,9.110434,0.378084,2.38019,48.0,0.5024930000000001,1.096469,308.318378,0.079202,0.503895,5,6.3,2.845353,0.641212,7.0428570000000015,0.07405199999999999,1.0198040000000002,3.728571,1.369565,1158.3333,3.043429,1.531056,35.214286,1.578571,1.526667,7.0428570000000015,4.6,3.728571,4.076759,1,36.1979,14.588571,0.555944,6950,1.36994,0.810559,1.476068,1.189048,0.8,0.232284,0.765714,0.6,0.085799,42.25,0.986025,5.428571,3.177381,0.8698,1.180124,31.5,1,32.0,0.398135,3.1714290000000003,1.378095,4.6,7.675719,28.5,6.3,0.890476,0.565852,45.072164,167,14.588571,5.428571,1.719255,14.602528,1.325111,1
5,248.271429,0,16.428635,2.380486,2.357407,37.585714,1.545489,52.445207,53.27142900000001,0.986508,54,0,0.889,5.70376,0.934731,428,46.504773,1.110983,8.650286999999999,71.3333,0.710385,2.6791810000000003,2562.7184230000007,0.463328,0.961143,6,21.267857,2.389644,1.484524,26.553571,0.155727,0.471405,6.264286,2.363095,3740.0,4.597619,2.950397,159.321429,2.955291,2.950397,17.702381,9.0,4.17619,5.269564,1,61.1682,27.58571400000001,1.987902,26180,12.825851,0.696032,6.713695,0.975926,0.0,0.323019,0.6825399999999999,0.5,1.425095,60.5,4.1699519999999985,8.878571,4.541005,0.8481,0.986508,127.607143,5,61.1429,0.37497,4.597619,2.363095,6.0,41.642796,52.1429,14.178571,0.696032,0.991661,68.706299,363,41.378571,5.919048,2.069605,21.5068,6.3934690000000005,1
6,200.5,0,27.551075,2.983283,1.595106,25.642857,1.1108,64.013857,23.928571,1.195437,35,2,0.89335714,3.754732,0.6495989999999999,230,30.479167,0.603626,3.138959,46.0,0.747474,4.256722,1950.254468,0.564621,1.442945,5,11.557143,4.951247,1.3742530000000002,11.628571,0.166724,1.448712,5.128571,1.6510200000000002,2438.2857,6.419444,1.6612240000000005,58.14285699999999,1.653042,1.789683,6.460317,7.0,2.849206,8.440839,0,74.2087,22.277778,1.1235879999999998,17068,5.504247,0.732653,3.196709,0.622487,2.529822,0.60254,0.656085,0.4,0.6531600000000001,44.0,5.175373,4.785714,4.7732800000000015,0.9565,0.683673,57.785714,4,32.8571,0.393174,5.728571,1.766865,3.8889,30.061162,31.5714,6.420635,0.778571,1.364716,39.623226,220,40.1,2.65873,3.437562,38.018943,6.091044,0
3,181.214286,0,15.436082,4.053559,2.767725,85.57142900000002,1.951736,21.120111,73.214286,1.711905,44,0,0.86226,7.232384,1.209574,737,70.72913100000002,1.218527,11.045731,147.4,1.064665,2.783913,2523.326067,0.801988,1.354884,5,25.514286,2.796215,1.958637,30.057143,0.199687,0.993808,17.114286,2.899351,2673.6,4.128175,3.4155839999999995,150.28571399999996,3.270899,3.463095,16.698413000000002,8.8,9.507937,4.831176,0,36.2768,20.134921,2.722723,26736,11.128416,1.944805,7.962053999999997,1.653175,0.4,0.802852,1.862169,0.0,1.408534,129.2,6.233943,14.642857,3.799471,0.8765,1.663961,127.571429,3,73.7,0.6319130000000001,4.118506,2.9242060000000003,4.8889,62.787021,64.7,14.174603,1.961111,1.658157,106.503709,646,36.242857,8.134921,4.714099,25.093198,9.275995,1
3,316.5,0,18.018509,5.063666,3.439153,87.57142900000002,2.31807,59.1839,106.428571,2.39246,44,1,0.9403,5.174944,1.110348,190,16.376431,1.086142,13.385036,38.0,1.113117,4.130986,849.0108949999999,1.096239,1.464685,5,30.08571400000001,2.591498,2.356962,30.857143,0.092255,0.566558,17.514286,3.418831,1318.5,7.1678570000000015,3.5064940000000004,154.28571399999996,3.545238,3.5083330000000004,17.142857,8.8,9.730159,6.1022940000000006,0,55.5158,35.166667,2.368003,10548,9.824584,1.99026,4.797959,2.389153,0.4,0.636634,2.008995,0.2,1.085864,34.0,9.935137,21.285714,7.412963,0.8947,2.418831,150.428571,2,23.75,0.901902,7.193182000000001,3.4198410000000004,4.8889,14.747881,21.5,16.714285999999998,1.984921,1.887732,17.401149,170,63.3,11.825397,3.082718,23.96104,10.1159,0
0,184.0,0,22.514193,11.768602,2.730918,55.5,1.968725,42.85423,58.5,1.389881,43,0,0.7244,20.39744,0.663674,180,25.004,0.650939,10.44275,25.7143,1.421853,1.450447,551.103838,1.0478809999999998,1.725118,7,17.071429000000002,2.395684,1.629318,16.642857,0.237619,7.363574000000002,7.928571000000002,2.77907,1091.6,4.422619,2.709302,116.5,2.67971,2.883929,38.833333,6.1429,18.5,3.655678,0,30.3222,61.333333,1.581994,5458,4.111954,1.290698,19.707585,1.2265700000000002,1.884415,0.5378,1.47971,0.0,0.901653,14.5714,4.739112,8.357142999999999,4.948792,0.55,1.360465,119.5,0,36.0,0.302424,4.27907,2.973214,14.3333,12.611106,20.6,39.833333,1.360119,1.890098,24.86371,99,26.285714,19.5,8.841191,14.078497,8.537433,0
0,175.0,0,22.473441,21.680765,1.454865,36.0,2.487343,28.23681,91.0,1.986395,40,0,0.92506667,11.224972,0.232316,79,5.2095,0.216025,13.585707,15.8,0.544127,0.7990649999999999,172.660956,0.416786,2.064864,7,8.571429,8.240219,0.75,16.5,0.090236,6.944222,5.142857,1.5,377.1667,5.807823,2.8875,115.5,2.8,2.753401,38.5,5.7143,12.0,6.884539,0,28.6456,58.333333,1.6450209999999998,2263,7.977647,0.9,22.071852,2.043478,1.829464,0.186863,0.8780540000000001,0.2857,0.999326,13.6,4.030496,13.0,4.6536230000000005,0.8608,2.275,60.0,0,13.1667,0.462521,4.375,1.42602,13.3333,3.847799,11.8333,20.0,0.838435,0.691014,16.079801,68,25.0,30.333333000000003,6.570134,24.813591,3.870348,1
0,193.5,0,43.203009,31.938309000000004,3.279202,35.5,3.39905,58.19581,142.0,3.179067,41,0,0.92346667,40.792156,1.026557,160,11.426091,1.117089,20.775921,26.6667,0.999678,0.439951,615.2440349999998,1.561558,2.496572,6,25.5,1.818229,2.62283,28.083333000000003,0.108594,8.806563,5.916667,3.731707,1458.3333,4.799107,4.109756,168.5,3.663105,3.964286,56.166667,6.8333,11.833333,2.749831,0,54.6875,64.5,2.986784,8750,16.453004999999994,0.8658540000000001,43.772772,3.342593,1.462494,0.171734,0.759259,0.0,2.068322,24.0,13.301002,23.666667,4.701567,0.8938,3.4634150000000004,153.0,0,26.6667,0.566709,4.719512,3.611111,13.6667,8.552128,24.1667,51.0,0.808036,1.259231,14.579285,143,32.25,47.333333,10.036046,13.08864,8.085051,1
0,207.5,0,41.296354,7.98262,1.539899,43.0,0.702118,50.37393400000001,44.5,1.0505950000000002,43,0,0.92921667,16.754767,0.441133,286,8.556998,0.67656,2.049729,47.6667,0.370145,1.715585,794.2373,0.730354,0.303314,6,12.416667,1.661332,1.55649,27.916667,0.055866,6.548961,7.166667,1.7325580000000005,3207.3333,4.9186510000000006,3.895349,167.5,3.622727,3.915675,55.833333,7.1667,14.333332999999998,4.040325,0,67.2867,69.166667,2.530186,19244,6.274397,1.0,30.321426,0.995455,0.8975270000000001,0.286435,0.896465,0.0,0.8062600000000001,44.6667,5.357368,7.416666999999999,4.244949,0.9301,1.034884,74.5,0,47.6667,0.09987,4.825581,1.724702,14.3333,8.37987,44.3333,24.833333,0.974206,0.77008,41.919235,266,34.583333,14.833332999999998,8.269757,11.791299,3.131382,1
0,166.0,0,36.058594,9.877022,2.498246,27.5,2.179684,9.304321,65.0,1.768056,35,0,0.82353333,10.208929,1.530396,47,12.970051,0.8811459999999999,10.899796,9.4,0.576222,1.980392,270.157156,1.249819,1.722471,6,11.666667,2.462692,2.02837,12.166667,0.229087,5.734884,4.5833330000000005,2.0,312.3333,4.363889,2.085714,73.0,2.381818,2.056944,24.333333,5.8333,9.166667,4.142759,0,19.9362,55.333333,1.778787,937,8.173467,0.785714,9.672412,1.928868,1.674979,0.672026,1.050239,0.0,1.082162,8.6,6.774133999999999,10.833333,4.950558,0.9149,1.857143,70.0,0,15.6667,0.635907,4.742857,2.106944,11.6667,13.299957999999998,14.3333,23.333333,0.8125,1.064262,13.865064000000002,43,27.666667,21.666667,2.321398,19.838235,4.147456,0
5,285.357143,0,36.708551,11.934748,1.386224,50.0,2.842904,0.0,114.571429,2.054912,52,0,0.0,6.266511,0.337541,0,0.0,0.375981,19.490992,0.0,0.340598,2.535675,0.0,0.307956,1.512075,5,14.865714,2.241734,0.780592,16.265714000000006,0.0,3.197221,10.0,1.429396,0.0,5.645326,1.564011,81.328572,1.544366,1.568671,13.554762,10.4,8.333333,5.098757,0,0.0,47.559524,0.781633,0,4.753856,0.961538,6.883131,2.042847,2.059126,0.340629,0.910678,0.4,0.397198,0.0,5.041571,22.914286,5.206466000000002,0.0,2.203297,74.328572,5,0.0,0.63826,5.487637,1.402499,8.6667,0.0,0.0,12.388095,0.966371,0.871559,0.0,0,57.071429,19.095238,5.520165,24.341197,4.360537,0
